,27,28,29,30,31,32,33,34,36,37,38,39,40,41,43,46,47,48,49,50,58
233,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
239,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
240,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
242,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
243,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
246,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
249,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
252,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
258,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
259,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
261,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
265,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
267,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
268,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
271,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
272,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
274,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
275,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
276,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
277,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
279,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
280,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
281,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
282,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
286,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
287,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
288,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
289,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
291,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
295,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
297,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
299,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
301,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
307,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
310,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
312,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
317,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
319,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
320,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
321,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
322,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
323,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
325,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
327,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
328,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
329,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
330,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
331,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
332,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
335,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
336,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
337,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
338,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
339,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
341,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
342,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
344,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
345,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
346,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
347,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
348,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
349,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
350,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
351,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
353,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
354,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
355,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
356,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
357,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
358,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
359,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
360,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
361,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
362,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
363,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
367,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
368,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
369,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
370,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
371,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
374,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
375,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
376,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
377,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
378,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
379,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
380,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
382,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
383,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
384,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
386,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
387,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
388,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
389,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
390,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
391,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
392,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
393,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
394,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
395,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
396,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
397,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
398,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
399,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
405,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
406,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
408,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
409,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
410,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
411,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
412,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
413,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
414,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
417,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
418,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
420,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
422,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
423,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
424,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
427,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
430,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
432,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
433,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
435,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
436,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
439,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
440,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
442,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
443,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
444,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
446,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
447,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
448,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
449,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
450,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
452,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
455,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
458,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
459,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
460,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
461,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
462,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
463,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
464,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
